heroId,kda,gpm,xpm,damageDealt,damageTaken,towerDamage,controlDuration,wardPlanted,wardDestroyed
spectre,2.0,557,759,21282,13023,157,4879,0,0
leshrac,1.2,485,544,11081,16762,2627,3885,1,0
mars,1.17,422,435,13586,23508,231,12140,0,0
shadow_demon,1.25,284,283,14601,6693,64,3738,4,1
undying,0.88,264,346,9231,20774,42,5246,9,7
morphling,30.0,788,861,30365,19205,8996,786,0,1
templar_assassin,24.0,777,914,26223,3101,14719,790,1,1
doom_bringer,12.5,772,801,17067,17231,48,359,0,0
techies,6.25,428,606,21944,9784,2491,399,8,7
spirit_breaker,5.67,435,753,15304,19058,421,792,12,4
muerta,1.4,656,732,33903,21622,3203,3144,0,1
shredder,0.56,488,542,15566,31580,0,2820,1,2
beastmaster,1.33,487,463,6727,18295,2777,2439,0,0
lion,0.88,218,321,6403,16640,43,1371,10,4
undying,1.0,241,416,5780,22766,0,4801,9,4
windrunner,6.0,618,762,36616,21847,1856,7858,0,2
queenofpain,4.25,584,705,58332,41017,817,9373,2,1
doom_bringer,6.67,718,675,38622,43543,165,8522,0,1
enchantress,1.46,300,456,27510,43537,2757,9451,3,6
undying,1.91,341,456,8224,27984,19,6119,19,4
shredder,4.0,537,667,39188,43866,560,8309,0,0
pangolier,3.5,551,679,40424,35088,304,19966,3,2
rubick,6.5,337,462,17291,11447,361,1202,18,8
phantom_lancer,5.5,716,705,58170,56502,24550,8969,0,1
batrider,5.4,393,545,22855,22401,279,4786,3,2
keeper_of_the_light,1.2,360,467,15460,13852,0,6155,4,1
undying,1.14,255,331,6196,22812,83,4372,9,3
lycan,2.5,434,360,10011,19109,1835,4617,0,0
puck,3.33,518,613,30361,20190,559,7910,1,3
morphling,0.5,498,522,15110,27384,0,7135,0,0
ancient_apparition,6.33,321,368,11117,13435,22,2074,13,3
shredder,8.5,562,645,26884,18439,3567,3299,0,0
storm_spirit,6.33,604,626,21862,26020,5618,3840,1,0
pugna,9.0,284,353,16433,9228,245,2796,4,6
templar_assassin,15.0,828,833,28260,10016,19369,2236,0,1
earthshaker,8.5,416,665,26328,18553,126,1606,4,3
storm_spirit,11.67,766,816,41869,22368,4686,2200,1,5
enigma,7.25,579,705,24370,14773,9803,1450,0,0
pugna,8.0,377,618,18260,10745,3257,1588,18,4
ursa,13.5,758,776,30361,21856,12602,4617,0,1
rubick,1.5,300,432,12352,19258,0,1994,8,2
mars,1.57,460,565,18109,32607,495,4622,0,0
morphling,1.29,642,599,24248,35013,5323,4425,0,1
undying,1.0,250,402,8533,30590,59,2108,14,5
pangolier,2.17,512,533,25053,23720,37,3423,1,1
snapfire,1.6,272,292,14283,15177,21,1730,3,2
keeper_of_the_light,2.0,510,535,29344,14610,8,2605,1,0
disruptor,0.56,227,309,13302,16250,0,1741,13,4
antimage,0.75,509,645,10871,16736,513,2109,0,0
lycan,1.29,445,392,15226,22340,2053,4447,0,1
morphling,17.0,806,782,28199,17842,17589,651,0,0
kunkka,20.0,670,714,17503,15692,3923,991,1,1
doom_bringer,10.0,874,814,15129,19478,344,2113,0,2
rubick,10.5,346,513,15814,9419,665,8,7,2
undying,3.0,378,407,8468,20595,407,616,10,5
ember_spirit,12.0,509,582,31899,16724,1375,7232,1,0
batrider,13.5,410,601,21175,12903,184,5934,6,2
undying,9.0,369,558,11113,17141,138,6090,8,3
beastmaster,4.75,575,561,24756,21089,3506,7736,0,0
drow_ranger,15.0,573,661,16045,6516,8915,1341,1,2
meepo,1.25,588,658,14738,37318,547,9377,1,0
snapfire,1.4,386,374,16557,14386,377,5438,0,1
mars,1.33,430,394,14582,22521,364,5542,0,0
rubick,0.75,271,334,12807,15794,0,6635,9,0
lich,1.14,263,308,15689,14969,579,4106,5,1
broodmother,2.67,446,432,6219,10417,3569,798,0,0
terrorblade,11.0,682,642,11708,8334,10927,3051,0,0
rubick,4.25,322,469,13300,8092,201,2898,5,3
techies,7.5,390,441,14175,6618,452,2051,5,3
templar_assassin,17.0,736,717,16879,3679,10808,3598,1,2
pangolier,1.67,492,588,9184,10537,308,2569,2,1
skywrath_mage,2.0,237,305,9092,11378,0,4059,5,2
monkey_king,1.5,427,418,4006,14119,250,4210,0,0
undying,0.62,201,271,4245,15952,0,1709,4,0
morphling,1.67,599,601,10613,10295,2083,1220,0,0
shadow_demon,1.67,344,466,25655,16437,575,5400,13,2
ember_spirit,6.5,631,827,57146,20330,957,6262,2,0
visage,2.75,480,641,19866,17556,7351,6902,0,3
doom_bringer,1.25,433,507,16569,22232,167,6560,5,2
juggernaut,5.25,871,933,62946,27919,15101,10056,0,1
meepo,4.0,765,841,26722,83991,8934,14744,0,0
pangolier,7.33,518,574,26819,20911,0,5437,1,0
chaos_knight,3.6,622,745,24940,27203,3965,9051,0,1
winter_wyvern,2.33,380,472,19223,20240,809,4101,3,0
undying,2.1,312,402,6899,29837,313,7170,14,2
faceless_void,12.0,710,977,34641,16394,7924,4775,0,0
ember_spirit,36.0,680,895,52421,14821,945,4101,2,0
doom_bringer,13.5,576,606,12697,16250,656,4147,0,0
skywrath_mage,5.83,348,386,19540,14640,299,3475,8,3
undying,4.0,337,471,10881,26366,425,5991,9,4
slark,2.6,530,558,25572,24885,2695,5954,0,0
enchantress,1.1,321,294,8533,23395,1040,6658,8,5
void_spirit,0.58,436,532,20885,34792,39,7333,3,0
rubick,1.3,281,289,15338,18129,29,4141,7,1
underlord,2.43,447,443,18143,28979,1259,7835,0,0
enchantress,1.17,316,334,16427,21828,2612,5520,10,4
terrorblade,1.2,647,500,12095,13161,533,2044,0,0
mirana,1.4,380,477,7594,18223,954,3340,7,8
batrider,7.0,468,539,21052,20851,35,4907,0,0
doom_bringer,1.75,653,690,17840,20770,86,4932,0,0
oracle,3.33,273,353,6977,9717,1388,4476,11,7
pangolier,6.33,594,708,30793,11761,1528,7972,2,0
undying,4.0,517,546,10076,20414,3887,6706,0,1
keeper_of_the_light,4.0,371,418,9264,10326,519,4881,3,1
phantom_lancer,12.0,741,803,37723,22790,19920,7679,0,0
faceless_void,17.0,759,853,17185,18048,8086,1874,0,1
storm_spirit,30.0,721,864,41440,17160,1284,1021,0,2
doom_bringer,3.75,655,603,6811,19226,504,2447,0,0
skywrath_mage,3.83,357,616,16313,12190,105,370,6,4
crystal_maiden,1.5,339,379,8610,20442,0,364,15,4
medusa,3.33,792,675,33668,6396,10889,9106,0,0
void_spirit,3.33,472,547,26940,21306,61,8908,0,2
magnataur,3.0,378,488,7218,21503,1340,7587,0,0
keeper_of_the_light,1.09,308,333,11282,20301,0,4250,11,3
rattletrap,2.0,250,325,7958,20853,0,9626,9,6
techies,1.4,338,450,26009,20571,0,7305,4,4
ember_spirit,1.3,514,598,22741,26356,50,14325,3,0
magnataur,0.78,346,415,5482,24679,1419,8156,0,0
chaos_knight,0.67,573,575,15718,22120,538,5660,0,0
ancient_apparition,1.5,287,433,13391,15278,0,5279,12,5
morphling,7.33,727,756,24555,26486,20417,7000,0,2
batrider,7.0,626,835,31632,20993,404,4167,2,1
disruptor,8.0,318,523,8571,15917,368,5658,11,5
beastmaster,25.0,684,801,23080,6098,14132,3505,0,0
skywrath_mage,9.0,395,602,21166,12301,256,5992,6,3
pangolier,6.17,665,716,37794,25260,2595,11617,1,0
grimstroke,6.0,431,699,24956,14760,4045,8767,9,4
spirit_breaker,6.0,629,766,30618,33715,1426,15196,0,2
monkey_king,9.67,750,777,53697,25224,10769,12994,0,0
enchantress,6.83,427,699,20438,22369,4806,9740,13,9
earth_spirit,1.83,440,764,42389,54146,463,12689,0,0
terrorblade,3.25,773,571,27601,29782,7922,4958,1,2
skywrath_mage,1.67,275,466,18849,20557,225,3196,10,2
beastmaster,3.6,490,527,21018,38585,2994,7700,0,2
crystal_maiden,1.58,280,390,12639,24433,137,3425,11,7
keeper_of_the_light,7.0,441,638,18298,17157,58,5862,3,3
lone_druid,6.0,638,770,25693,28941,25620,12224,0,2
venomancer,3.5,319,527,21293,23035,194,8187,16,9
batrider,4.67,660,801,39918,33058,173,19061,4,0
earthshaker,4.17,472,597,24959,32378,378,12032,0,0
ember_spirit,1.38,567,589,46918,31257,673,16008,2,1
bloodseeker,2.75,673,801,36293,31736,1456,13344,0,0
visage,2.29,501,589,24800,24509,3797,10861,0,2
skywrath_mage,1.38,242,336,19443,21012,0,6211,12,2
bounty_hunter,2.0,290,394,7115,21647,0,13676,9,5
phantom_lancer,19.0,776,886,27977,15206,10666,4081,0,1
pangolier,22.0,604,741,16913,9402,1420,1762,2,2
undying,5.0,321,431,5108,12161,68,2153,9,3
windrunner,17.0,520,615,16461,8366,7591,2845,0,0
techies,2.8,339,361,16910,11338,912,7429,6,4
venomancer,1.0,323,440,9845,17614,0,2279,5,6
doom_bringer,1.33,538,488,9101,20707,163,2183,0,0
templar_assassin,6.0,563,638,12127,9227,303,995,0,0
skywrath_mage,1.5,191,297,10602,11573,75,1488,8,2
void_spirit,0.8,479,652,14798,24248,336,3379,2,1
lich,0.54,216,313,11867,26230,0,3852,13,1
pangolier,2.0,589,706,20353,23076,713,5280,1,2
doom_bringer,0.62,624,547,11322,23181,0,5447,0,0
skywrath_mage,1.6,221,347,12247,9935,20,1877,5,2
naga_siren,0.2,713,609,8590,30789,1500,3681,0,3
monkey_king,11.0,706,816,27720,23198,3983,8559,0,0
techies,4.0,403,595,22509,8783,614,5365,5,1
disruptor,4.4,312,455,12125,11020,87,3748,11,4
ember_spirit,25.0,665,828,37365,12387,145,7626,2,0
tidehunter,26.0,526,677,13492,8991,5359,6811,0,4
doom_bringer,0.44,473,383,6404,15206,562,4482,0,0
phantom_lancer,1.0,433,438,4833,10854,36,5111,0,0
disruptor,2.75,230,217,4596,6846,0,2202,0,5
skywrath_mage,1.17,221,215,6808,8750,221,929,0,1
batrider,1.29,405,461,16273,15505,0,10105,0,0
pugna,7.33,357,411,10740,9192,555,3405,0,4
death_prophet,18.0,552,600,12390,7991,651,3952,0,0
bounty_hunter,2.83,338,320,5841,10330,0,4849,0,3
riki,11.5,518,795,17834,10084,0,7880,0,0
medusa,5.5,702,698,10356,1317,5166,2850,0,0
underlord,26.0,504,621,10337,13461,2648,10539,0,0
void_spirit,13.0,565,693,33940,16008,4922,9226,2,0
pugna,5.75,333,394,11784,9720,5080,3630,13,2
bloodseeker,13.5,726,705,36841,24986,10668,12889,0,0
enchantress,3.5,427,444,15192,16496,5236,8631,2,3
pangolier,1.17,491,565,24732,18795,0,5871,0,0
skywrath_mage,1.14,199,223,12201,18355,0,4810,6,3
terrorblade,1.33,576,431,19672,26947,486,5642,1,1
doom_bringer,0.67,448,366,7368,28143,0,8387,0,0
venomancer,1.0,282,273,16749,15854,0,3117,8,4
techies,1.0,289,405,12840,15892,0,2217,5,3
pangolier,1.4,451,504,18374,19981,0,4974,1,0
legion_commander,0.71,319,357,13949,24087,179,2237,0,0
chaos_knight,0.8,536,559,6336,16133,1857,1875,0,0
skywrath_mage,1.6,221,306,11024,11916,0,1612,7,2
batrider,4.8,365,553,11902,13898,128,1873,12,8
life_stealer,22.0,671,866,25696,12316,11017,1722,0,1
keeper_of_the_light,10.0,455,595,7032,7183,29,1585,3,2
storm_spirit,25.0,630,731,24592,13151,3461,4154,1,1
beastmaster,11.5,621,784,18787,15975,4880,4208,0,2
void_spirit,9.5,522,596,26189,18777,819,6080,1,0
oracle,2.8,250,330,8464,17749,159,2280,5,1
skywrath_mage,3.43,255,335,13789,16824,106,4408,10,5
batrider,4.75,503,588,20663,22084,180,5886,0,0
juggernaut,3.33,675,714,10228,13504,7139,3043,0,0
terrorblade,8.5,928,782,30285,17783,21242,9357,1,0
pangolier,3.2,428,510,12355,12953,815,6609,0,0
ember_spirit,3.5,495,608,23729,18566,1893,8780,2,0
techies,2.14,332,369,15525,14050,563,4260,5,3
disruptor,1.3,251,359,7044,15981,147,6783,9,2
tusk,3.0,457,681,25947,38593,242,5618,2,0
skywrath_mage,1.93,289,489,22340,27772,0,2312,11,0
sven,3.14,789,929,41165,31197,4196,2956,0,0
legion_commander,4.0,515,712,35102,33419,1088,2345,0,0
pugna,2.0,333,482,19874,18806,687,2075,10,7
undying,2.83,343,464,9286,29263,252,10131,17,7
morphling,16.0,876,851,56369,28546,20157,6031,0,1
ember_spirit,4.12,544,716,47010,26793,839,7875,2,1
rubick,3.67,385,601,18107,21461,0,3486,4,4
dawnbreaker,2.38,564,745,19015,38365,643,9146,0,0
dark_seer,2.62,444,494,23395,19359,188,2825,0,0
broodmother,3.0,590,642,26882,39855,2940,9843,0,0
earth_spirit,1.71,316,336,15753,30181,0,5513,5,1
skywrath_mage,1.7,300,314,16818,18229,0,2508,13,2
medusa,2.2,774,966,32646,10901,7182,6429,1,0
faceless_void,7.0,827,959,33848,30367,7598,11382,1,0
disruptor,1.92,332,503,9059,20405,0,7599,13,10
techies,4.33,387,532,19241,18167,828,7536,3,3
queenofpain,8.0,712,844,42213,30276,2846,10077,2,2
visage,8.0,554,760,14164,16279,11309,8805,0,1
keeper_of_the_light,0.86,308,414,9815,14448,0,3067,5,0
void_spirit,3.33,549,563,16480,17096,630,3309,0,0
ember_spirit,1.11,379,364,22433,22494,719,7283,1,1
axe,0.71,360,464,7499,15940,0,3616,0,0
jakiro,1.5,271,322,10526,11699,119,1588,9,5
pugna,7.5,360,491,11048,7993,3795,4207,3,1
storm_spirit,26.0,631,690,32414,16275,2743,5209,1,2
monkey_king,13.0,620,758,15258,7864,6530,2953,1,0
tidehunter,3.2,551,608,11958,21809,10189,5540,0,0
skywrath_mage,2.33,340,382,10999,12462,0,4946,10,8
batrider,3.67,396,585,14167,16280,182,7099,13,3
sven,19.0,850,1047,21459,7893,19376,6882,0,0
ember_spirit,9.0,558,705,28740,12263,2574,7302,1,0
keeper_of_the_light,9.5,374,589,8571,4464,515,1549,4,11
shredder,7.33,619,763,30436,23034,3286,13721,0,0
underlord,1.29,467,483,10507,27927,331,5633,0,1
skywrath_mage,2.4,234,293,13181,15871,0,3148,3,3
storm_spirit,1.75,467,552,17973,25088,599,4681,2,0
lich,0.7,209,332,12056,15877,0,2993,12,6
faceless_void,1.0,461,535,10217,18610,0,4343,0,0
primal_beast,13.0,487,476,9072,9940,744,4979,1,0
rubick,15.0,370,431,9473,3739,434,658,2,1
undying,4.67,298,347,5801,8463,97,7333,7,1
beastmaster,7.5,515,503,6107,9371,7481,5987,0,1
terrorblade,10.0,812,637,12306,6665,18345,3070,1,2
medusa,0.0,461,481,4705,2308,0,738,0,0
leshrac,6.0,564,428,14064,11848,908,1562,2,0
axe,0.12,379,431,9193,13550,0,2363,1,0
wisp,1.2,182,326,1624,8419,0,432,4,1
skywrath_mage,1.75,244,310,8942,6634,0,1897,4,1
faceless_void,1.25,438,433,2313,12301,0,3331,0,2
ember_spirit,2.5,505,521,17233,15953,339,3671,0,0
magnataur,2.25,441,469,4604,18483,230,1688,0,0
abaddon,0.62,232,276,4079,15651,0,3256,10,3
keeper_of_the_light,3.33,280,287,9295,6516,0,976,3,2
medusa,5.5,805,699,19924,1830,21916,1083,1,0
pangolier,7.5,578,659,19338,12000,1095,721,0,0
primal_beast,17.0,479,497,12246,8690,1532,1736,0,0
skywrath_mage,6.0,328,374,8660,5662,702,616,5,4
bane,3.75,335,377,8736,9342,27,1499,7,2
shadow_shaman,1.25,264,347,7406,18759,0,3870,7,3
batrider,0.5,253,333,10348,14693,0,2767,7,0
terrorblade,2.33,713,566,15594,15510,824,1794,0,1
legion_commander,1.14,426,467,12870,23654,106,2998,0,0
templar_assassin,11.0,613,698,16179,7683,278,1569,2,0
undying,3.0,323,486,6579,17312,549,7403,13,2
storm_spirit,10.0,671,858,23489,13901,3624,4952,1,1
lycan,11.0,626,562,13280,8713,10807,4092,0,0
skywrath_mage,7.5,361,450,13385,8533,1172,5215,2,0
alchemist,17.0,942,777,23566,13938,7398,7212,0,0
dark_seer,15.0,529,446,18692,8874,362,4594,0,0
rattletrap,3.5,356,453,16853,25703,75,17449,5,0
tusk,4.33,488,561,24581,25550,1081,14714,0,0
enchantress,2.0,353,318,5486,18061,3002,11332,10,4
alchemist,5.25,921,876,33887,32768,18308,14284,0,0
ursa,1.8,556,605,21780,19960,0,2428,1,0
queenofpain,4.0,627,703,36612,23346,2221,2349,2,1
doom_bringer,4.5,605,484,21187,20427,0,2282,0,0
skywrath_mage,4.8,289,312,21169,14282,82,1368,3,1
crystal_maiden,1.14,246,208,10208,21453,16,1407,9,5
undying,0.87,283,283,8430,28036,0,6574,7,5
mirana,1.83,232,265,9479,14371,0,1930,6,4
ember_spirit,1.43,475,574,19424,18531,91,4662,1,0
terrorblade,1.33,627,581,11233,15259,1163,4147,0,2
primal_beast,0.57,363,366,7185,24788,108,5253,0,0
faceless_void,17.0,749,811,18556,8231,7107,553,1,0
doom_bringer,5.8,698,772,21407,12824,1074,2206,0,0
storm_spirit,8.33,626,756,23075,16661,1530,3602,0,0
techies,8.0,449,548,20766,8972,1535,1848,12,4
skywrath_mage,6.8,353,503,17181,9063,593,3627,2,3
rubick,22.0,378,563,13909,6978,460,2144,5,2
bloodseeker,10.0,614,746,29008,19487,9167,4469,0,0
doom_bringer,25.0,730,769,25361,13440,1395,2928,0,0
shredder,8.0,629,790,38461,24156,8665,4069,2,1
batrider,3.5,396,475,16913,16407,172,2897,12,6
magnataur,0.86,403,516,11188,26290,377,7647,0,0
oracle,1.43,234,322,9881,17275,0,5410,17,4
void_spirit,0.88,428,569,19666,25949,169,5214,2,1
mirana,1.2,278,354,15572,12507,225,2511,1,2
skeleton_king,1.0,564,557,24161,41631,3314,10840,0,0
witch_doctor,5.33,310,450,10613,9410,796,2744,10,3
ember_spirit,9.0,606,684,25458,11559,1658,2307,2,0
magnataur,14.0,605,674,9387,8206,7452,2325,0,2
mirana,4.0,364,424,6943,6713,711,1560,3,7
morphling,13.0,715,682,19603,10876,18059,5030,0,0
rubick,0.6,282,345,6658,15798,0,1647,3,4
doom_bringer,1.25,558,466,7849,17778,209,1327,0,0
void_spirit,3.0,388,452,12431,17798,770,1876,2,0
templar_assassin,4.5,549,564,11689,8042,1437,1004,0,0
disruptor,1.33,220,252,8137,12588,31,1381,9,3
pangolier,1.5,540,681,13013,15996,137,3760,2,1
medusa,0.71,654,709,11026,3112,115,7057,1,0
vengefulspirit,0.64,205,267,7752,18461,213,5351,5,2
mirana,4.5,545,582,13197,11215,301,2937,0,1
monkey_king,0.62,210,267,5605,11664,192,4661,7,0
earth_spirit,5.6,356,516,10203,14648,51,853,6,4
drow_ranger,23.0,693,682,14024,8218,7610,620,0,0
tinker,22.0,747,1041,25706,5829,0,1319,1,0
undying,5.0,330,601,3120,11144,365,281,9,2
enigma,13.0,530,577,7395,10754,2747,497,0,0
gyrocopter,1.0,277,395,20162,35589,332,6435,0,6
mirana,2.17,341,545,11752,22940,472,6603,0,3
void_spirit,3.75,512,620,32566,35899,511,10134,0,1
skeleton_king,2.8,661,766,37378,79028,5429,23567,0,1
dawnbreaker,1.22,408,524,14052,47777,599,8443,0,0
templar_assassin,27.0,805,903,59766,10896,15488,4742,0,2
enchantress,3.8,368,425,30632,17422,4935,2520,0,2
bloodseeker,6.0,683,734,66749,29856,6313,4532,0,1
skywrath_mage,2.38,397,420,29733,20461,0,1755,0,1
centaur,15.0,589,696,34907,37275,3307,6286,0,5
faceless_void,10.33,929,1040,37932,21357,16003,6252,0,0
storm_spirit,4.12,618,767,30474,23883,801,4565,1,0
visage,12.67,541,711,25502,21334,8709,5245,0,0
pugna,9.75,375,524,19436,15269,4482,4664,11,2
rattletrap,5.29,386,525,20099,24541,179,8880,5,2
terrorblade,1.71,636,546,26596,23969,5340,3702,0,0
batrider,1.38,478,526,18005,27792,609,1479,0,0
spirit_breaker,1.58,303,428,10769,36788,158,2824,9,3
ember_spirit,2.38,500,628,37805,27049,1208,2813,2,0
mirana,1.6,301,365,13209,17845,150,1304,6,2
terrorblade,14.0,813,656,18025,11661,9934,4874,1,1
ember_spirit,21.0,569,709,30069,15771,98,11195,3,0
beastmaster,16.0,521,575,9643,10245,7576,5853,0,0
ancient_apparition,3.75,308,407,11237,10639,294,3549,8,0
mirana,11.0,427,583,16754,9266,434,8249,2,8
void_spirit,0.86,409,414,11965,21522,912,4751,1,0
keeper_of_the_light,1.0,215,284,10573,9890,53,3135,6,2
silencer,0.62,208,270,11210,14270,0,2954,8,6
shredder,0.5,516,546,14256,23165,801,8324,0,1
alchemist,1.33,733,662,9578,15150,0,2355,0,0
morphling,20.0,731,808,19135,13573,11072,2042,0,2
shredder,30.0,665,719,27135,19872,3702,3016,0,0
mirana,16.0,526,623,22919,9540,4492,1802,4,4
treant,8.33,290,476,9458,7934,649,1063,10,2
spirit_breaker,32.0,585,750,24270,13859,243,3682,1,0
rattletrap,0.5,208,253,10382,22376,0,2476,8,4
windrunner,0.56,383,375,19519,22183,0,3818,2,0
underlord,0.62,381,363,15600,24986,573,4290,0,0
snapfire,0.83,265,314,15673,16491,0,4849,2,2
phantom_lancer,0.67,573,570,3604,16881,254,2415,0,0
silencer,3.86,320,398,12285,11084,1051,851,4,3
void_spirit,13.5,578,657,29265,13521,1348,1594,2,1
meepo,5.0,751,868,25945,56396,21076,5332,0,1
shredder,22.0,686,842,37873,13560,3855,1520,0,1
mirana,14.0,400,415,11664,8307,1121,473,13,15
storm_spirit,1.38,470,546,28017,23713,0,13386,1,1
tidehunter,1.5,446,533,15725,25921,2987,9242,0,0
luna,2.6,638,600,43193,27290,388,11804,0,2
wisp,0.82,228,329,4117,19928,0,10032,11,4
techies,0.54,240,266,11816,20180,0,8611,6,1
undying,0.5,261,318,5450,15900,0,3109,6,2
nevermore,0.5,515,520,9446,14622,111,2682,0,0
underlord,0.17,361,424,5807,15308,0,7031,0,0
mirana,0.0,216,307,5115,8695,0,3179,5,3
dragon_knight,0.2,428,438,5510,14635,1697,4046,1,0
bloodseeker,18.0,677,656,16353,8639,3825,1226,0,2
storm_spirit,19.0,532,664,19232,5969,1518,696,1,1
legion_commander,15.0,554,726,13150,9539,646,878,0,0
pugna,20.0,329,474,12387,2214,1960,0,5,1
lich,10.5,307,443,8038,4967,0,663,8,1
rubick,3.29,310,379,12779,20337,61,1694,5,2
doom_bringer,1.33,665,605,27657,45486,0,3253,0,1
skywrath_mage,2.38,278,316,17143,16683,0,1283,21,2
puck,6.0,685,744,36799,24776,2314,2301,2,3
sven,6.33,605,825,27824,29417,903,7288,0,0
mirana,3.17,371,347,17668,23292,389,4990,11,11
dazzle,5.0,635,740,13047,9811,0,4409,2,0
visage,6.0,553,726,21359,11308,13195,6686,0,11
alchemist,6.75,1037,817,61546,47439,17490,9550,0,1
monkey_king,2.0,413,639,23079,30352,650,8588,14,1
pangolier,18.0,654,710,24935,7136,2465,319,1,0
pugna,5.0,380,438,13429,5942,1366,96,8,1
doom_bringer,12.0,688,608,14555,10284,1527,216,0,1
mirana,9.0,374,487,8893,4437,976,81,3,3
arc_warden,18.0,845,778,23016,10666,12641,371,0,1
undying,0.25,194,235,5041,19704,0,787,4,3
morphling,0.33,503,581,5601,13531,161,217,1,0
tiny,1.25,384,382,9279,18295,1250,651,2,0
techies,0.62,266,274,10131,12331,292,508,2,2
magnataur,0.67,419,494,8413,20967,678,1111,1,2
enchantress,1.22,253,337,11514,14769,800,1059,13,4
pangolier,1.25,440,518,12183,18524,34,1878,1,0
bloodseeker,0.67,418,492,7887,19863,33,2080,0,1
techies,0.71,268,271,15713,18770,24,1474,1,0
faceless_void,1.33,563,574,9046,22975,212,1633,0,0
lion,3.29,383,617,10364,11674,322,2280,4,2
shredder,8.5,620,725,20178,19236,1215,3598,0,0
storm_spirit,16.5,554,834,26575,11829,1460,837,2,1
medusa,26.0,850,852,25868,548,14034,6077,0,0
mirana,8.25,371,546,11894,13056,730,992,8,4
morphling,10.0,670,753,15303,16615,757,2361,1,1
windrunner,0.67,311,363,11567,17423,0,4548,0,0
doom_bringer,0.67,535,472,8702,25594,0,6447,0,0
queenofpain,3.5,543,652,26174,19898,592,1832,2,0
enchantress,1.86,384,379,17440,19290,2049,5122,15,9
primal_beast,6.5,538,624,21477,21544,369,9130,3,1
rattletrap,6.25,382,405,18904,18651,0,4969,5,2
terrorblade,14.0,865,702,33947,19655,27224,4190,0,0
mirana,3.0,367,359,13083,13620,337,3586,10,0
ancient_apparition,19.0,466,527,12567,5716,0,403,0,1
rubick,2.5,266,305,11013,13201,22,6259,12,2
phantom_assassin,1.4,624,707,20014,17258,74,5522,0,2
alchemist,0.67,511,434,13684,20811,0,7231,0,1
doom_bringer,0.67,550,486,11864,24768,0,7834,1,1
batrider,0.75,295,356,11718,20217,0,6948,6,4
naga_siren,11.0,864,739,22533,17145,21579,2047,0,0
storm_spirit,26.0,571,715,33788,21168,3972,4681,1,3
pangolier,5.25,522,678,15633,12964,851,3723,0,0
mirana,5.75,402,477,11508,10278,1416,1426,13,6
ancient_apparition,13.0,386,493,13417,6738,263,1501,5,7
enchantress,0.36,239,235,14492,21955,420,2189,3,0
kunkka,2.0,481,515,20030,23145,128,12801,2,1
terrorblade,1.2,613,516,19228,20860,1264,6498,0,0
magnataur,1.5,334,446,7764,21004,0,7500,0,0
oracle,2.25,230,267,7799,13626,0,3940,11,4
mirana,25.0,377,528,14521,6781,282,2734,7,3
shadow_demon,3.33,328,400,14312,10211,1536,5240,9,2
primal_beast,18.0,557,669,14428,13531,1159,4461,0,2
viper,17.0,748,798,31844,15076,5419,5149,2,1
alchemist,8.33,890,808,26287,23714,6077,7695,0,1
alchemist,2.75,609,530,25391,21754,728,5571,0,0
enigma,1.17,536,524,22692,20989,1477,3802,0,1
underlord,0.89,410,475,23373,28466,462,6894,2,1
jakiro,0.75,189,285,12911,18184,549,3810,8,2
undying,1.1,263,365,10002,27670,63,8948,8,4
slark,12.5,700,855,25720,19084,10718,4851,1,1
shredder,25.0,727,810,41638,26624,3228,11331,1,0
crystal_maiden,6.5,360,594,16064,17048,1208,4397,11,7
mirana,13.0,384,637,16371,12472,1720,2618,6,5
doom_bringer,4.25,746,779,17270,19141,797,4859,0,0
mirana,11.0,423,621,11784,7979,1609,1185,3,3
void_spirit,29.0,670,753,36854,18335,18213,1904,2,0
beastmaster,7.0,629,707,24193,19276,7500,2823,0,0
magnataur,6.67,672,761,15084,19682,5993,2306,0,0
lich,2.86,401,572,10085,15363,141,2321,9,6
rubick,1.62,262,342,14009,11198,0,2296,4,3
morphling,3.67,607,733,18445,21570,1030,781,0,0
rattletrap,1.22,272,348,13042,23295,0,3212,8,3
storm_spirit,2.0,525,547,20693,19888,2166,4016,2,1
mars,1.67,475,531,14446,22049,665,3570,0,0
mirana,0.67,264,297,11411,18346,201,3076,8,1
spirit_breaker,1.0,256,353,7526,23791,0,4693,8,4
visage,1.0,435,450,23608,19017,623,5019,0,0
life_stealer,1.6,524,674,23890,29598,0,5871,0,0
windrunner,2.67,462,513,23565,12884,0,11001,1,0
shredder,24.0,638,698,34771,21949,7594,3046,0,0
batrider,13.5,624,905,29826,21438,509,3030,2,0
techies,6.25,391,436,16281,11234,2148,1659,4,0
oracle,5.5,331,394,7509,11592,540,436,11,4
magnataur,18.0,806,951,15249,23787,17772,3430,0,0
slark,25.0,765,929,21669,16193,3576,3385,0,0
shadow_demon,3.67,359,395,11076,8242,108,3543,9,6
skywrath_mage,4.5,401,614,25379,9122,0,5360,3,1
tiny,6.5,538,690,20396,21353,104,8262,1,0
doom_bringer,3.8,750,689,14593,23178,542,8810,1,0
shredder,0.8,460,567,14363,23143,210,5021,1,0
crystal_maiden,1.7,283,275,17062,17471,0,5966,10,2
mirana,3.0,266,302,14105,11669,0,2613,2,0
templar_assassin,1.71,500,527,18194,16215,561,4895,0,1
dragon_knight,1.43,378,369,14364,24615,2085,5983,0,0
