match_id,start_time,win,hero_id,account_id,leaguename
19417655,1339077795,true,7,99460568,Wild Cards East
19417655,1339077795,true,78,99278987,Wild Cards East
19417655,1339077795,true,39,102787324,Wild Cards East
19417655,1339077795,true,80,103207115,Wild Cards East
19425487,1339081518,true,33,89246836,Wild Cards East
19425487,1339081518,true,53,99460568,Wild Cards East
19425487,1339081518,true,17,99278987,Wild Cards East
19425487,1339081518,true,78,103207115,Wild Cards East
19425487,1339081518,true,52,102787324,Wild Cards East
19425487,1339081518,false,77,91654584,Wild Cards East
19425487,1339081518,false,7,91162296,Wild Cards East
19425487,1339081518,false,68,86772934,Wild Cards East
19425487,1339081518,false,61,91671821,Wild Cards East
19425487,1339081518,false,39,92259618,Wild Cards East
19438844,1339086016,false,29,100718984,Wild Cards East
19438844,1339086016,false,74,90141386,Wild Cards East
19438844,1339086016,false,13,92704330,Wild Cards East
19438844,1339086016,false,5,91791553,Wild Cards East
19438844,1339086016,false,1,92710509,Wild Cards East
19438844,1339086016,true,20,94531730,Wild Cards East
19438844,1339086016,true,40,29053724,Wild Cards East
19438844,1339086016,true,10,89884694,Wild Cards East
19438844,1339086016,true,53,95419831,Wild Cards East
19438844,1339086016,true,39,95284076,Wild Cards East
19445156,1339089502,false,27,66254722,Wild Cards West
19445156,1339089502,false,10,1185644,Wild Cards West
19445156,1339089502,false,60,87590874,Wild Cards West
19445156,1339089502,false,58,45064222,Wild Cards West
19445156,1339089502,false,79,64331867,Wild Cards West
19445156,1339089502,true,1,69325073,Wild Cards West
19445156,1339089502,true,5,58017868,Wild Cards West
19445156,1339089502,true,7,88704095,Wild Cards West
19445156,1339089502,true,78,86747757,Wild Cards West
19445156,1339089502,true,21,88792641,Wild Cards West
19445411,1339089613,true,77,91646642,Wild Cards West
19445411,1339089613,true,21,53178236,Wild Cards West
19445411,1339089613,true,39,86840554,Wild Cards West
19445411,1339089613,true,58,93614932,Wild Cards West
19445411,1339089613,true,20,47240869,Wild Cards West
19445411,1339089613,false,5,71983243,Wild Cards West
19445411,1339089613,false,53,25175582,Wild Cards West
19445411,1339089613,false,38,53151216,Wild Cards West
19445411,1339089613,false,29,34930858,Wild Cards West
19445411,1339089613,false,9,88502795,Wild Cards West
19451502,1339091231,false,7,94531730,Wild Cards East
19451502,1339091231,false,68,29053724,Wild Cards East
19451502,1339091231,false,39,89884694,Wild Cards East
19451502,1339091231,false,78,95419831,Wild Cards East
19451502,1339091231,false,80,95284076,Wild Cards East
19451502,1339091231,true,16,100718984,Wild Cards East
19451502,1339091231,true,60,90141386,Wild Cards East
19451502,1339091231,true,21,92704330,Wild Cards East
19451502,1339091231,true,52,91791553,Wild Cards East
19451502,1339091231,true,56,92710509,Wild Cards East
19452040,1339093592,false,52,71983243,Wild Cards West
19452040,1339093592,false,49,88502795,Wild Cards West
19452040,1339093592,false,27,53151216,Wild Cards West
19452040,1339093592,false,33,34930858,Wild Cards West
19452040,1339093592,false,38,25175582,Wild Cards West
19452040,1339093592,true,10,91646642,Wild Cards West
19452040,1339093592,true,45,86840554,Wild Cards West
19452040,1339093592,true,53,53178236,Wild Cards West
19452040,1339093592,true,58,93614932,Wild Cards West
19452040,1339093592,true,20,47240869,Wild Cards West
19452859,1339093593,true,1,69325073,Wild Cards West
19452859,1339093593,true,31,58017868,Wild Cards West
19452859,1339093593,true,29,88704095,Wild Cards West
19452859,1339093593,true,21,86747757,Wild Cards West
19452859,1339093593,true,38,88792641,Wild Cards West
19452859,1339093593,false,33,66254722,Wild Cards West
19452859,1339093593,false,5,64331867,Wild Cards West
19452859,1339093593,false,10,1185644,Wild Cards West
19452859,1339093593,false,58,45064222,Wild Cards West
19452859,1339093593,false,80,87590874,Wild Cards West
19461370,1339098186,false,7,100718984,Wild Cards East
19461370,1339098186,false,28,90141386,Wild Cards East
19461370,1339098186,false,39,92710509,Wild Cards East
19461370,1339098186,false,20,91791553,Wild Cards East
19461370,1339098186,false,9,92704330,Wild Cards East
19461370,1339098186,true,29,94531730,Wild Cards East
19461370,1339098186,true,21,95284076,Wild Cards East
19461370,1339098186,true,10,89884694,Wild Cards East
19461370,1339098186,true,60,95419831,Wild Cards East
19461370,1339098186,true,5,29053724,Wild Cards East
19461867,1339097932,false,58,93712171,Wild Cards West
19461867,1339097932,false,62,87201671,Wild Cards West
19461867,1339097932,false,74,86750262,Wild Cards West
19461867,1339097932,false,78,82262664,Wild Cards West
19461867,1339097932,false,79,92926005,Wild Cards West
19461867,1339097932,true,20,87196890,Wild Cards West
19461867,1339097932,true,66,85375207,Wild Cards West
19461867,1339097932,true,52,19757254,Wild Cards West
19461867,1339097932,true,56,21289303,Wild Cards West
19461867,1339097932,true,61,20321748,Wild Cards West
19472796,1339101924,false,55,87196890,Wild Cards West
19472796,1339101924,false,40,85375207,Wild Cards West
19472796,1339101924,false,39,19757254,Wild Cards West
19472796,1339101924,false,17,21289303,Wild Cards West
19472796,1339101924,false,16,20321748,Wild Cards West
19472796,1339101924,true,52,93712171,Wild Cards West
19472796,1339101924,true,33,82262664,Wild Cards West
19472796,1339101924,true,60,87201671,Wild Cards West
19472796,1339101924,true,11,86750262,Wild Cards West
19472796,1339101924,true,38,92926005,Wild Cards West
19479279,1339107909,false,50,93712171,Wild Cards West
19479279,1339107909,false,39,86750262,Wild Cards West
19479279,1339107909,false,52,87201671,Wild Cards West
19479279,1339107909,false,33,92926005,Wild Cards West
19479279,1339107909,false,80,82262664,Wild Cards West
19479279,1339107909,true,55,87196890,Wild Cards West
19479279,1339107909,true,74,19757254,Wild Cards West
19479279,1339107909,true,20,85375207,Wild Cards West
19479279,1339107909,true,9,21289303,Wild Cards West
19479279,1339107909,true,7,20321748,Wild Cards West
19538671,1339150443,true,55,89246836,Wild Cards East
19538671,1339150443,true,53,99460568,Wild Cards East
19538671,1339150443,true,45,99278987,Wild Cards East
19538671,1339150443,true,20,103207115,Wild Cards East
19538671,1339150443,true,29,102787324,Wild Cards East
19538671,1339150443,false,52,45614257,Wild Cards East
19538671,1339150443,false,7,96886397,Wild Cards East
19538671,1339150443,false,78,91191651,Wild Cards East
19538671,1339150443,false,74,91048330,Wild Cards East
19538671,1339150443,false,63,91191397,Wild Cards East
19544592,1339153916,false,52,45614257,Wild Cards East
19544592,1339153916,false,16,96886397,Wild Cards East
19544592,1339153916,false,74,91191651,Wild Cards East
19544592,1339153916,false,13,91048330,Wild Cards East
19544592,1339153916,false,1,91191397,Wild Cards East
19544592,1339153916,true,5,89246836,Wild Cards East
19544592,1339153916,true,53,99460568,Wild Cards East
19544592,1339153916,true,49,99278987,Wild Cards East
19544592,1339153916,true,78,102787324,Wild Cards East
19544592,1339153916,true,7,103207115,Wild Cards East
19558770,1339160422,true,79,89603649,Wild Cards East
19558770,1339160422,true,7,82229931,Wild Cards East
19558770,1339160422,true,43,1978666,Wild Cards East
19558770,1339160422,true,21,86658924,Wild Cards East
19558770,1339160422,true,49,91642246,Wild Cards East
19558770,1339160422,false,1,91443418,Wild Cards East
19558770,1339160422,false,33,92919767,Wild Cards East
19558770,1339160422,false,5,38114864,Wild Cards East
19558770,1339160422,false,38,91802865,Wild Cards East
19558770,1339160422,false,39,91946343,Wild Cards East
19560076,1339161372,true,28,91646642,Wild Cards West
19560076,1339161372,true,21,53178236,Wild Cards West
19560076,1339161372,true,39,86840554,Wild Cards West
19560076,1339161372,true,33,93614932,Wild Cards West
19560076,1339161372,true,5,47240869,Wild Cards West
19560076,1339161372,false,37,93712171,Wild Cards West
19560076,1339161372,false,79,82262664,Wild Cards West
19560076,1339161372,false,52,86750262,Wild Cards West
19560076,1339161372,false,55,92926005,Wild Cards West
19560076,1339161372,false,1,87201671,Wild Cards West
19566866,1339163868,false,52,91443418,Wild Cards East
19566866,1339163868,false,17,91946343,Wild Cards East
19566866,1339163868,false,21,91802865,Wild Cards East
19566866,1339163868,false,26,92919767,Wild Cards East
19566866,1339163868,false,7,38114864,Wild Cards East
19566866,1339163868,true,28,86658924,Wild Cards East
19566866,1339163868,true,66,82229931,Wild Cards East
19566866,1339163868,true,53,1978666,Wild Cards East
19566866,1339163868,true,5,89603649,Wild Cards East
19566866,1339163868,true,56,91642246,Wild Cards East
19569070,1339164440,false,40,93712171,Wild Cards West
19569070,1339164440,false,17,86750262,Wild Cards West
19569070,1339164440,false,32,87201671,Wild Cards West
19569070,1339164440,false,33,92926005,Wild Cards West
19569070,1339164440,false,79,82262664,Wild Cards West
19569070,1339164440,true,10,91646642,Wild Cards West
19569070,1339164440,true,55,53178236,Wild Cards West
19569070,1339164440,true,16,86840554,Wild Cards West
