heroId,kda,gpm,xpm,damageDealt,damageTaken,towerDamage,controlDuration,wardPlanted,wardDestroyed
lich,25.0,429,509,14214,2770,273,863,4,1
morphling,7.0,558,585,7197,6333,3851,1803,0,0
rubick,1.33,280,339,9616,7129,0,1784,2,3
templar_assassin,0.75,569,636,11113,8903,3640,4385,2,0
juggernaut,3.0,513,554,7662,7102,461,4621,0,0
beastmaster,0.8,416,432,15676,9952,616,2754,0,1
disruptor,0.83,201,226,7216,12628,77,4165,8,3
void_spirit,15.0,628,531,16036,10106,13336,2451,0,0
witch_doctor,3.25,358,413,6038,9920,1608,779,8,5
bristleback,10.0,616,565,7413,14110,9432,3845,0,0
dark_willow,16.0,335,434,8505,8124,552,3410,5,2
magnataur,9.0,622,709,7722,9023,6451,1561,0,0
