heroId,kda,gpm,xpm,damageDealt,damageTaken,towerDamage,controlDuration,wardPlanted,wardDestroyed
spirit_breaker,5.0,396,597,12193,24481,1162,2231,4,4
underlord,1.62,370,427,20950,29919,714,7704,1,0
rattletrap,1.0,242,326,16998,30388,0,5785,11,5
medusa,2.5,677,814,30920,2563,373,11997,0,0
techies,1.55,309,402,25135,23154,204,5816,4,1
ember_spirit,2.14,410,468,28406,23523,269,6921,1,0
alchemist,13.0,840,833,25214,30234,11130,6806,0,0
lich,2.5,383,589,22717,20809,392,1869,15,2
doom_bringer,4.67,713,812,28298,28741,748,6740,0,0
enchantress,5.0,501,623,28524,22315,7084,4013,3,5
storm_spirit,6.4,628,758,39525,21183,3341,3548,2,1
disruptor,3.67,303,405,13210,16924,46,2432,15,6
pangolier,2.75,586,697,31472,34567,1317,9108,1,0
undying,1.91,409,444,15118,39426,614,8037,1,0
shadow_demon,4.5,314,432,34549,16859,1000,4052,3,3
morphling,2.29,621,708,28933,36502,4797,6009,0,1
shredder,1.17,605,739,34034,43018,354,9298,0,0
snapfire,3.0,352,457,17423,18459,668,3224,7,3
puck,5.0,659,828,47773,22981,1683,5218,2,3
undying,2.83,297,390,7933,18646,65,6558,20,5
templar_assassin,2.0,642,712,29909,27552,13439,4820,0,2
bloodseeker,23.0,977,776,52669,20940,17812,6402,0,1
storm_spirit,12.5,668,686,26249,35980,9340,8024,0,4
doom_bringer,3.4,585,586,16298,33665,1507,6426,0,0
batrider,1.73,394,581,14332,29658,417,4980,13,10
pugna,3.4,364,581,21108,16829,1538,4983,17,10
pugna,10.5,375,434,13616,5163,3258,4425,10,3
ember_spirit,27.0,588,762,26539,13417,2162,11041,2,0
dark_seer,6.0,553,439,6244,9648,425,8821,0,1
skywrath_mage,4.0,268,402,12034,9889,466,6120,3,2
abaddon,14.0,686,791,17299,17480,16115,7475,0,1
bloodseeker,2.25,625,680,17990,13724,143,6467,0,1
storm_spirit,2.33,508,596,10288,11922,0,6411,3,0
underlord,0.67,397,435,10938,25932,699,6707,0,0
silencer,1.12,217,224,7597,11881,0,2625,6,3
techies,0.86,281,341,8784,12273,509,2258,3,1
undying,0.87,283,283,8430,28036,0,6574,7,5
mirana,1.83,232,265,9479,14371,0,1930,6,4
ember_spirit,1.43,475,574,19424,18531,91,4662,1,0
terrorblade,1.33,627,581,11233,15259,1163,4147,0,2
primal_beast,0.57,363,366,7185,24788,108,5253,0,0
faceless_void,17.0,749,811,18556,8231,7107,553,1,0
doom_bringer,5.8,698,772,21407,12824,1074,2206,0,0
storm_spirit,8.33,626,756,23075,16661,1530,3602,0,0
techies,8.0,449,548,20766,8972,1535,1848,12,4
skywrath_mage,6.8,353,503,17181,9063,593,3627,2,3
storm_spirit,33.0,562,783,25515,17345,4262,3338,2,2
pugna,5.0,425,551,21310,13521,6814,2813,12,4
tidehunter,13.0,511,643,10724,15525,9511,3551,0,0
rubick,12.0,490,619,13313,7963,895,2777,4,3
phantom_assassin,20.0,732,963,38045,16065,7768,1701,0,1
treant,0.8,258,340,6903,21454,0,2678,5,4
snapfire,1.43,511,600,15760,26405,0,3191,2,0
lion,0.82,233,297,7820,16000,0,1729,11,3
muerta,1.33,545,697,20524,16242,0,1603,0,0
shredder,2.0,546,789,19412,28806,0,8032,0,1
ember_spirit,4.17,681,791,43287,17846,1687,4587,2,1
silencer,2.2,323,448,16181,14445,718,2492,10,2
slark,5.0,655,770,28686,17678,7078,3207,0,0
visage,4.2,583,657,15818,10140,16963,2228,0,1
techies,3.14,365,516,24579,11418,1888,2189,6,4
faceless_void,4.2,650,702,14653,26113,0,9475,0,1
primal_beast,4.5,458,577,14868,26896,338,13744,0,0
storm_spirit,4.75,512,603,21524,23114,510,12695,1,0
dark_willow,2.75,294,362,13222,19577,315,9197,11,4
undying,1.54,229,339,7260,32851,0,7829,5,6
morphling,2.8,711,822,34150,37825,10117,7807,0,1
bounty_hunter,2.43,330,517,7806,18259,0,3301,14,3
magnataur,2.17,521,679,14246,34725,0,11577,0,0
ember_spirit,2.57,665,847,41614,35324,2330,9020,2,0
techies,1.45,412,553,17304,28389,655,10641,5,3
lich,3.0,390,594,19915,20589,445,2359,16,4
storm_spirit,8.0,601,754,30824,26189,3181,2424,2,1
marci,6.25,614,754,32031,29242,12138,4830,0,0
pugna,6.0,377,532,18059,13564,3871,3167,5,1
bloodseeker,9.67,764,745,53693,25536,17280,3560,0,0
rattletrap,3.6,349,461,15893,16068,133,5577,12,3
lycan,21.0,633,587,14007,4590,14304,1972,0,0
storm_spirit,9.0,570,650,21298,14121,1363,7051,1,0
pugna,18.0,428,446,14697,4396,1452,2296,2,6
luna,11.0,754,749,16508,13158,13598,4909,0,3
puck,1.5,430,454,11997,14524,624,1465,1,0
alchemist,1.33,687,562,11057,12426,335,373,1,0
shredder,2.33,493,462,11904,21849,0,852,0,1
skywrath_mage,0.67,214,295,9302,17614,0,603,7,2
dark_willow,0.71,242,279,8073,15990,23,435,6,2
elder_titan,6.0,373,461,10645,7342,698,890,4,4
shadow_demon,7.33,419,510,9151,6923,645,944,6,1
beastmaster,19.0,593,635,10621,8544,7963,1028,0,0
pangolier,24.0,612,684,19480,10869,2895,1854,2,0
juggernaut,1.75,614,622,7177,9986,9826,510,0,0
spirit_breaker,0.88,284,324,7517,14175,130,3399,5,2
lion,1.14,247,305,5705,10650,0,3065,3,1
mars,1.2,378,365,7442,14482,0,2380,0,0
medusa,0.6,548,631,9577,3758,302,2684,0,0
storm_spirit,1.5,428,469,13423,14009,0,5064,2,0
bloodseeker,23.0,814,1007,25153,13730,9117,5676,0,0
storm_spirit,27.0,678,749,35223,14505,3482,7455,2,0
batrider,7.0,543,701,11529,15058,456,6725,0,0
keeper_of_the_light,20.0,361,598,9640,5659,121,1634,3,4
silencer,8.33,346,483,11598,7162,452,6552,12,9
axe,0.18,350,349,11810,24826,0,9857,0,0
ember_spirit,1.2,480,621,15189,19385,195,15587,2,0
terrorblade,0.83,632,520,14241,19483,1568,9812,0,1
skywrath_mage,0.5,184,262,7224,14454,0,8823,6,1
mirana,0.67,230,233,7650,14995,0,5835,7,4
brewmaster,1.71,396,406,10615,25382,112,6739,4,0
queenofpain,4.33,430,452,16264,15256,670,7200,2,0
rubick,2.4,265,243,8104,15261,0,8555,7,2
crystal_maiden,1.45,223,218,9130,13899,0,4347,8,1
terrorblade,1.67,714,672,10254,15930,3431,4773,0,1
silencer,7.0,372,430,12883,5512,685,1740,10,3
beastmaster,6.0,571,643,14860,12980,3870,5575,0,0
storm_spirit,6.0,546,578,16652,16027,1998,14445,0,0
rattletrap,1.91,352,359,15153,18794,28,11984,5,4
medusa,16.0,872,807,30257,1054,18814,10430,0,0
morphling,24.0,930,920,51367,31053,24771,7838,0,1
puck,16.5,705,818,34945,17639,2404,7589,1,0
undying,2.17,341,475,8088,30488,26,8190,17,4
mars,4.29,577,731,24583,32598,1578,9554,0,1
tusk,3.18,413,697,25620,33028,28,11057,5,2
skywrath_mage,1.83,347,543,20118,30324,39,5594,10,3
spirit_breaker,2.56,359,619,11469,25480,0,6083,9,2
storm_spirit,3.67,766,886,52182,26120,548,7494,1,0
naga_siren,2.8,810,789,32169,33562,3104,8578,0,0
windrunner,2.14,538,759,28868,29117,2495,5277,0,1
terrorblade,15.0,1012,733,88822,26443,24925,8293,0,1
spirit_breaker,3.33,453,625,16269,28458,0,8987,14,5
storm_spirit,4.0,535,662,29619,24174,1050,7189,2,1
keeper_of_the_light,4.33,369,615,30876,13163,0,4822,8,5
sand_king,7.5,643,696,62942,26923,83,6798,0,1
oracle,1.36,274,395,11595,23722,224,3677,17,3
meepo,3.83,777,992,51514,119037,9961,40785,1,1
doom_bringer,2.12,528,551,22249,29825,31,6507,3,0
beastmaster,2.5,510,564,13941,22804,7601,7001,1,0
broodmother,1.0,666,794,19862,33140,8451,6473,1,1
life_stealer,1.2,466,506,7330,20052,0,2524,0,0
storm_spirit,1.71,472,521,12706,18822,164,3512,0,0
dawnbreaker,1.22,404,457,9847,25881,107,2627,0,0
tusk,1.22,198,188,3552,15229,69,2310,0,1
crystal_maiden,2.2,241,266,10069,13051,0,1287,0,1
disruptor,4.67,394,394,9866,8203,67,1914,0,9
puck,14.0,684,741,27071,6655,646,3731,0,0
bounty_hunter,4.33,597,478,14985,16194,1167,7722,0,0
enchantress,10.0,426,518,11371,3934,4046,2517,0,4
muerta,6.33,785,782,29742,8518,19285,4296,0,0
doom_bringer,4.5,574,677,14497,20052,1752,2033,0,0
ember_spirit,7.67,568,738,41235,22398,2547,2962,2,1
keeper_of_the_light,1.8,332,406,13548,15426,0,1159,3,4
terrorblade,12.0,954,891,47032,23231,21655,1075,0,0
disruptor,3.29,320,494,9394,10478,320,247,12,7
ursa,2.5,582,662,24217,17950,1905,1448,0,0
storm_spirit,3.75,542,576,22228,24372,911,4386,1,0
centaur,2.8,510,503,10618,34820,3844,5941,0,0
undying,2.86,304,490,12808,32456,230,3931,11,4
techies,2.67,355,471,21714,16108,2102,4936,5,3
muerta,14.0,783,820,9044,4467,7630,1564,0,0
underlord,24.0,741,828,16031,8517,8333,3739,10,0
storm_spirit,20.0,649,734,16545,4413,885,2873,1,1
keeper_of_the_light,13.5,485,470,8731,4183,433,1587,3,4
rattletrap,33.0,441,505,14432,7910,119,2588,6,0
alchemist,0.33,487,450,7937,11017,0,390,0,0
beastmaster,0.1,280,279,4602,13677,415,855,0,0
templar_assassin,0.29,391,451,6504,12108,0,1898,1,1
warlock,0.44,204,178,6559,13619,0,565,33,1
earth_spirit,0.25,159,193,3888,14362,0,1198,4,1
faceless_void,10.33,929,1040,37932,21357,16003,6252,0,0
storm_spirit,4.12,618,767,30474,23883,801,4565,1,0
visage,12.67,541,711,25502,21334,8709,5245,0,0
pugna,9.75,375,524,19436,15269,4482,4664,11,2
rattletrap,5.29,386,525,20099,24541,179,8880,5,2
terrorblade,1.71,636,546,26596,23969,5340,3702,0,0
batrider,1.38,478,526,18005,27792,609,1479,0,0
spirit_breaker,1.58,303,428,10769,36788,158,2824,9,3
ember_spirit,2.38,500,628,37805,27049,1208,2813,2,0
mirana,1.6,301,365,13209,17845,150,1304,6,2
enchantress,0.5,299,332,10946,20683,2387,3986,8,3
ursa,0.67,526,623,11108,24491,0,8143,0,0
dragon_knight,0.7,404,508,9945,35006,1493,9085,0,0
axe,0.67,409,532,21628,27750,0,13112,0,0
keeper_of_the_light,1.4,372,382,19261,13569,49,7986,11,3
silencer,9.0,343,455,10937,12447,163,2712,14,9
beastmaster,12.0,610,810,16824,16264,6813,1392,0,0
storm_spirit,26.0,634,845,30223,15329,8352,2742,1,0
techies,12.0,418,570,26530,10882,800,3138,3,0
bloodseeker,29.0,804,964,37027,16916,9073,4440,0,1
faceless_void,1.67,400,429,3993,12832,280,8808,0,0
snapfire,2.0,424,398,11775,9783,541,1624,3,0
lion,1.0,218,236,7053,8993,0,1945,4,1
crystal_maiden,0.7,178,215,8249,10359,74,1226,4,4
dark_seer,1.5,429,406,7100,9794,163,1252,0,0
sven,11.0,779,772,13331,11180,6935,3620,0,0
storm_spirit,16.0,556,546,15705,6551,710,3203,2,0
oracle,2.75,283,355,5517,7515,14,1818,6,1
beastmaster,15.0,504,497,7942,6959,8316,3137,0,0
keeper_of_the_light,8.5,356,437,9266,5965,70,2882,3,2
silencer,28.0,370,643,9389,5487,556,600,14,3
shadow_demon,4.29,434,661,18278,13849,691,3241,8,9
mars,10.67,650,760,35151,23139,1217,2507,0,2
bloodseeker,6.2,763,838,54852,24805,4391,2736,0,1
ember_spirit,33.0,844,898,79805,27110,7311,3948,1,1
arc_warden,1.86,819,817,41466,59699,3097,19733,0,3
broodmother,1.57,535,600,16073,43297,3325,17853,0,1
storm_spirit,2.2,489,632,14826,31870,696,14851,2,0
batrider,1.5,360,489,11673,26360,40,8835,6,1
undying,1.55,319,531,10352,36249,98,14339,15,3
muerta,9.33,824,793,57847,30377,18495,7844,0,3
techies,3.1,484,582,38248,27197,581,13585,1,5
storm_spirit,10.33,571,768,26855,32943,2700,17954,2,5
pugna,5.33,374,571,24817,14911,1950,5817,17,4
legion_commander,4.43,504,693,27210,28959,4598,11619,0,0
venomancer,1.5,324,384,28129,24019,380,1917,8,7
skywrath_mage,3.33,257,487,18018,22304,0,1067,10,2
primal_beast,1.78,407,478,28224,41707,0,1911,1,0
terrorblade,4.75,722,710,38294,38956,4645,1973,0,1
shredder,1.7,465,494,21722,47991,196,2586,0,0
morphling,3.67,691,760,30654,23541,14720,3633,0,1
pugna,2.67,301,413,14268,13244,3061,1806,12,3
dark_seer,5.0,547,532,16652,16647,1650,3422,1,0
bounty_hunter,3.75,311,451,7568,13857,1427,2441,7,4
storm_spirit,3.4,537,664,21569,24676,2054,4832,1,1
enchantress,3.5,328,524,15380,11088,1431,2358,12,6
ember_spirit,8.5,547,644,36649,18162,882,3957,2,8
spirit_breaker,2.43,359,600,13375,21629,24,1392,6,0
doom_bringer,3.67,590,610,15903,23940,127,2401,0,0
faceless_void,3.33,614,712,10658,15892,0,2027,0,0
abaddon,0.0,331,334,3828,11428,0,2553,0,0
storm_spirit,1.0,348,379,8480,10442,242,5959,2,0
beastmaster,0.75,359,421,5866,9345,190,5132,0,0
oracle,0.6,144,167,3694,7584,0,4389,4,1
windrunner,1.0,212,189,7074,10329,0,6036,2,2
magnataur,12.0,628,629,6807,6692,6209,1705,0,0
void_spirit,17.0,543,468,11654,6432,2843,2513,1,0
bounty_hunter,11.0,497,387,7507,5493,1401,1949,0,0
silencer,6.0,359,357,11231,5835,246,1322,2,4
rubick,9.5,330,360,11929,4490,86,2297,7,3
bounty_hunter,3.8,357,550,11906,22969,77,7191,8,3
windrunner,1.25,478,668,24030,28405,1691,8877,1,3
doom_bringer,1.67,683,556,19951,31303,93,12882,0,1
phoenix,2.43,314,527,20722,12001,0,3150,8,5
pangolier,1.88,528,528,33061,28550,117,6583,1,0
oracle,4.2,309,530,9052,17505,0,926,14,7
ogre_magi,3.83,637,762,23745,27127,3259,4019,0,1
storm_spirit,8.67,627,773,39156,24310,4164,2689,2,0
techies,6.75,523,674,30486,15789,66,1685,2,5
monkey_king,7.67,688,814,24451,24939,9644,2223,0,0
faceless_void,11.5,748,837,20657,19933,8362,8345,0,0
windrunner,15.0,584,724,27739,9642,12029,7728,1,1
shredder,3.5,557,641,20755,23997,2107,12618,0,0
techies,13.5,360,612,27309,7857,3760,8389,7,6
witch_doctor,5.6,357,604,14689,16119,1132,8055,13,9
magnataur,1.5,432,500,7261,25847,2400,2508,1,0
rubick,1.86,266,374,15334,18376,23,1589,9,3
morphling,3.33,642,591,25901,24778,5946,3266,0,0
storm_spirit,6.0,458,511,17354,21909,167,3533,2,4
silencer,1.18,266,404,11698,20239,0,3954,8,4
keeper_of_the_light,0.86,308,414,9815,14448,0,3067,5,0
void_spirit,3.33,549,563,16480,17096,630,3309,0,0
ember_spirit,1.11,379,364,22433,22494,719,7283,1,1
axe,0.71,360,464,7499,15940,0,3616,0,0
jakiro,1.5,271,322,10526,11699,119,1588,9,5
pugna,7.5,360,491,11048,7993,3795,4207,3,1
storm_spirit,26.0,631,690,32414,16275,2743,5209,1,2
monkey_king,13.0,620,758,15258,7864,6530,2953,1,0
tidehunter,3.2,551,608,11958,21809,10189,5540,0,0
skywrath_mage,2.33,340,382,10999,12462,0,4946,10,8
pugna,3.67,332,433,21637,14186,2339,5526,12,5
medusa,21.0,877,814,36177,3134,19828,5998,0,0
void_spirit,15.0,607,780,31540,21141,6831,4889,2,1
spirit_breaker,8.0,608,804,14995,28894,957,7334,0,0
phoenix,6.67,373,426,16624,11434,656,2785,2,2
doom_bringer,2.25,585,572,8567,26241,412,1517,0,0
juggernaut,1.17,517,631,13275,24367,1042,1120,0,0
lich,0.82,267,308,14246,21505,42,731,7,5
shadow_demon,1.57,334,403,15206,21379,70,901,5,2
ember_spirit,1.6,479,585,27495,27481,37,1625,2,1
muerta,1.75,546,770,26802,25521,360,3598,0,1
undying,1.0,286,235,6362,26723,0,14498,0,2
rubick,1.1,285,301,14598,21067,352,3393,0,1
morphling,1.43,487,622,13803,39455,379,16022,0,0
leshrac,1.0,431,505,16343,21309,732,4399,0,0
venomancer,9.0,550,598,34111,11696,2450,707,0,2
slark,18.0,629,860,20765,15224,6447,212,0,1
void_spirit,10.0,784,873,43463,25307,12078,1714,0,0
phoenix,4.71,413,430,17595,9471,1663,157,0,4
beastmaster,16.0,576,677,18141,13396,5955,329,0,0
shredder,18.0,743,854,28492,11064,1354,2486,0,0
monkey_king,3.67,385,494,10040,7798,320,1599,7,1
windrunner,20.0,514,587,19123,6530,4511,3171,0,1
visage,5.0,467,509,11643,6798,6664,979,0,0
chen,14.0,379,385,8366,7403,5195,1683,7,4
undying,0.29,197,255,3117,13566,0,4219,6,0
morphling,1.5,511,585,7217,20177,68,8721,1,1
winter_wyvern,0.67,310,332,8795,18644,0,4137,0,0
rubick,1.5,264,341,8617,8765,0,2026,5,3
void_spirit,2.0,413,434,11847,16512,0,2361,2,0
tidehunter,5.75,573,748,23221,29392,1926,893,0,1
void_spirit,4.6,631,777,41303,23170,4864,1068,2,2
disruptor,2.11,301,493,11200,24293,274,681,10,5
rubick,4.0,354,545,16681,13442,483,440,12,3
naga_siren,18.0,906,695,26703,14691,13963,304,0,1
lion,2.25,343,534,12110,19148,256,3670,13,9
broodmother,3.5,703,828,29861,30271,14748,9409,0,1
beastmaster,3.2,634,802,21845,27454,4063,7523,0,0
pugna,3.4,344,426,24110,14401,1832,1988,10,2
pangolier,2.0,600,687,17062,27834,1956,7471,0,1
bloodseeker,3.2,674,805,28642,28542,495,10349,0,0
magnataur,2.6,519,613,15410,26847,1833,10956,1,1
batrider,2.25,509,670,19905,30263,0,8948,2,0
rubick,4.0,363,464,11900,11549,258,3988,8,0
shadow_demon,1.73,359,379,21134,22279,75,6720,10,5
terrorblade,7.5,829,719,25739,22429,15367,9740,0,1
venomancer,3.5,401,493,22401,15154,1148,9795,17,8
brewmaster,5.25,426,665,14965,20391,5340,11236,0,0
void_spirit,8.33,612,798,33875,18822,7072,10765,1,0
windrunner,2.0,394,563,24067,20195,2285,7388,3,1
ember_spirit,15.5,692,920,34638,10090,1082,9584,2,0
batrider,5.75,443,574,9873,9026,394,5859,6,2
medusa,19.0,796,817,27464,3581,17798,6486,0,0
spirit_breaker,14.5,607,829,21621,13624,2538,8526,0,0
undying,11.0,343,539,6651,8424,525,6993,8,4
magnataur,1.25,579,690,6105,20182,0,2972,0,0
legion_commander,0.78,389,450,12258,26243,552,2076,1,0
void_spirit,1.2,517,553,9831,18208,964,3550,0,0
skywrath_mage,0.91,233,315,8304,18128,0,1587,7,1
silencer,0.46,208,282,8247,17486,0,1267,8,3
alchemist,20.0,883,685,16333,8849,5591,9979,0,0
void_spirit,5.67,453,455,14601,11151,989,8245,0,0
bounty_hunter,4.8,425,308,7176,10392,194,9107,0,2
visage,22.0,528,523,15844,5178,4817,6348,0,0
mirana,24.0,420,447,14975,6542,448,8561,0,5
earth_spirit,1.43,274,255,8839,14656,0,396,0,0
slark,0.71,389,434,4859,15041,445,916,0,0
meepo,2.33,510,537,10884,18182,0,842,0,2
crystal_maiden,1.0,263,215,12167,10967,0,1011,0,3
batrider,0.71,323,291,5363,10083,0,369,0,0
silencer,0.62,211,206,13088,19452,19,2206,4,3
void_spirit,0.31,354,382,10549,37258,89,7262,2,0
sven,1.2,468,557,11111,17093,0,3098,0,0
shredder,0.33,369,468,14984,30492,348,4528,0,0
dark_willow,0.62,302,389,15164,19668,0,2961,7,3
windrunner,35.0,741,934,39149,16358,10132,8958,0,1
ember_spirit,11.33,653,706,35878,14008,2415,9931,2,2
magnataur,27.0,682,949,16716,11799,7148,9877,0,0
pugna,5.17,408,409,17280,12208,2812,5267,4,6
mirana,12.0,396,512,14940,10523,2240,7883,5,1
venomancer,4.67,484,532,35734,30711,2125,7054,0,2
antimage,6.33,657,719,49574,38282,3871,8469,1,2
keeper_of_the_light,7.2,385,535,17279,19211,74,4427,7,0
crystal_maiden,3.0,351,414,18044,22357,289,3591,18,4
naga_siren,7.5,909,659,54974,46450,16952,12985,1,0
bounty_hunter,1.35,353,395,7452,40951,0,20682,20,3
void_spirit,3.57,651,664,50948,34120,2074,20068,0,1
medusa,3.38,370,462,17880,7430,472,12340,7,5
ursa,4.5,889,908,62871,45245,1855,19958,1,1
slardar,2.75,447,566,17860,47859,950,22435,0,0
medusa,22.0,845,888,20061,1468,7022,2068,0,0
void_spirit,8.25,615,708,23075,16726,3547,5463,1,1
tidehunter,8.0,578,707,13614,16655,2262,4261,0,3
enchantress,4.67,458,613,19561,16427,2678,4716,6,3
undying,15.0,420,617,9953,15575,553,3260,8,3
windrunner,2.5,512,659,21245,15906,167,3647,1,0
crystal_maiden,1.38,290,317,7146,15069,90,1349,10,3
shredder,1.0,434,452,10673,21154,0,1263,0,2
techies,0.92,279,303,12550,13377,134,928,3,1
alchemist,1.0,675,578,15237,20758,51,3973,0,1
batrider,2.86,413,548,13012,26001,252,15864,6,2
underlord,2.71,526,674,13163,29049,3249,16758,0,1
skywrath_mage,3.17,302,682,18043,15761,215,7763,18,8
bloodseeker,4.0,689,831,51142,22277,5042,13089,0,2
void_spirit,3.14,730,856,43129,32199,18774,15517,1,0
magnataur,3.5,508,633,18149,40277,2171,18246,0,0
pangolier,8.67,544,732,32994,18025,1351,10401,2,5
terrorblade,6.67,882,831,36346,37738,14581,17777,0,0
enchantress,1.62,341,461,22083,26492,2404,11341,6,2
silencer,3.29,302,368,15715,15957,245,4470,15,7
void_spirit,9.33,626,794,33795,23539,4872,9000,2,3
clinkz,30.0,420,506,19766,8130,6561,2652,4,2
rubick,9.5,397,438,12607,6123,227,2331,11,4
broodmother,3.33,625,646,17235,16941,8237,7222,0,0
magnataur,7.5,667,761,20872,23235,10326,7062,0,0
bounty_hunter,0.57,300,335,8509,24121,0,1317,4,1
storm_spirit,1.83,500,603,22760,19839,461,1568,1,0
naga_siren,7.0,700,561,20483,24023,30,1361,0,0
enigma,0.78,402,420,10621,17115,812,661,1,0
skywrath_mage,1.1,304,431,15595,19177,0,676,8,2
chen,1.43,318,366,7572,11370,2353,2158,10,5
windrunner,0.55,476,516,11294,30749,429,7727,0,0
void_spirit,3.25,500,653,31930,22729,823,10211,1,0
bounty_hunter,1.27,262,375,12771,22917,0,7676,9,8
medusa,1.71,609,708,19445,6877,247,12284,0,0
queenofpain,27.0,621,856,32695,21701,1778,3064,2,2
techies,3.25,340,453,12576,9072,117,3647,13,5
terrorblade,20.0,730,603,19118,13589,6810,3264,0,2
marci,12.0,530,728,19582,20342,3720,5121,0,1
shadow_demon,2.78,378,391,10671,18308,530,2525,4,1
skywrath_mage,2.11,246,348,12829,17767,0,3200,10,7
rubick,2.17,284,361,13640,20636,100,12562,6,3
broodmother,6.5,621,698,26868,31407,4677,12196,1,0
underlord,3.0,475,570,7587,22064,823,10109,0,0
earth_spirit,2.0,418,537,20589,41251,44,7554,2,1
mirana,3.5,340,570,11914,13735,1662,3794,4,1
void_spirit,7.67,679,832,41010,27583,3668,10850,1,8
doom_bringer,4.2,613,688,14658,23409,506,8376,0,0
venomancer,2.38,406,485,20993,15230,563,5291,14,4
medusa,16.0,902,832,44550,1556,9906,6379,0,2
wisp,11.33,338,387,4591,7609,2148,400,3,2
doom_bringer,23.0,799,684,10264,6171,2866,1305,0,0
slark,29.0,707,601,34320,13853,12632,2045,0,0
void_spirit,32.0,597,534,23519,12889,5540,6135,1,0
bounty_hunter,15.5,485,446,7593,10142,1148,45,7,5
juggernaut,0.38,415,393,9231,15570,340,2771,0,1
obsidian_destroyer,0.0,324,313,9308,17182,27,2047,2,0
dawnbreaker,0.71,353,355,16307,20671,194,4021,0,0
mirana,0.45,224,188,9259,11486,0,3062,4,2
marci,0.44,215,265,6559,15378,0,1956,5,1
weaver,18.5,772,845,26449,13827,12600,3013,0,0
queenofpain,5.5,583,828,32908,20857,1369,9130,0,0
monkey_king,5.43,676,839,37331,18803,2125,5347,2,0
mirana,8.8,460,562,12815,10351,1244,4001,9,4
pudge,4.12,509,591,17312,15588,588,4352,1,1
crystal_maiden,1.31,379,551,17154,21445,92,7567,7,0
bounty_hunter,1.43,539,499,16738,31630,314,5905,0,1
void_spirit,0.75,310,376,14669,24136,51,5278,1,0
muerta,1.54,505,416,23531,22206,1084,8132,0,1
tusk,0.65,268,193,7334,27398,0,3082,2,2
monkey_king,21.0,643,734,39533,33845,6483,9941,2,1
lycan,24.0,573,569,8226,14858,13083,3461,0,1
techies,2.25,375,450,23577,13410,1312,5202,4,5
undying,2.1,331,440,6766,28371,786,7775,14,2
bloodseeker,22.0,692,825,41785,17400,7378,9592,0,1
viper,1.4,496,472,20215,24258,0,5794,1,1
rubick,3.4,326,398,27458,13982,0,3370,8,3
troll_warlord,1.57,687,655,26953,35273,1370,9359,1,0
void_spirit,3.0,281,393,16816,17812,84,4903,10,4
centaur,2.25,399,472,16442,28562,723,6884,0,1
abaddon,7.5,761,721,57080,44545,25616,12570,0,1
shredder,5.25,581,675,42697,46496,1788,14458,1,2
void_spirit,4.83,607,717,45783,38680,8279,10667,2,4
hoodwink,3.12,388,576,15228,21186,1599,3025,3,3
lich,1.36,305,349,11372,25824,38,944,18,6
batrider,2.18,379,535,21979,32443,25,3335,14,7
techies,2.11,379,519,32188,24940,2435,6589,6,6
spirit_breaker,4.67,653,770,39124,46063,410,11449,0,0
templar_assassin,6.33,710,877,49074,16322,5783,6360,2,0
monkey_king,2.67,565,747,34366,52392,3048,14386,0,0
viper,4.0,665,663,46438,31380,2738,6408,3,1
void_spirit,9.5,780,701,39770,23328,12312,7243,1,2
batrider,2.62,583,690,45463,32629,738,6275,4,2
spirit_breaker,5.25,594,647,21035,42556,575,7909,5,4
crystal_maiden,1.89,337,514,19418,25726,383,4165,16,5
techies,1.78,390,552,30530,27135,1296,9271,6,6
queenofpain,10.5,846,851,79878,41951,978,27786,3,3
juggernaut,3.6,599,674,24127,44902,10505,18668,0,2
undying,4.0,271,552,7457,23935,0,9940,18,5
lycan,3.83,539,612,13627,34201,7757,11845,0,0
techies,4.0,310,417,12334,6764,251,1700,5,0
magnataur,11.0,670,773,8540,9311,2927,3175,0,0
void_spirit,13.0,488,594,9159,10186,3445,7534,2,0
naga_siren,13.0,767,685,12040,4186,1995,2348,0,0
undying,2.4,332,411,5124,13279,322,3971,4,4
alchemist,1.5,216,171,7715,6241,0,332,6,3
ursa,1.0,540,500,8593,9602,1024,1234,0,0
oracle,2.33,216,271,3737,6553,0,1136,2,1
obsidian_destroyer,1.67,398,445,15213,11813,104,451,3,0
ogre_magi,1.25,480,436,8468,12988,0,904,0,0
snapfire,4.0,439,619,13955,17737,605,6728,13,7
windrunner,9.0,716,812,23831,24000,8257,11478,0,1
meepo,12.0,900,947,25496,62641,13561,15974,1,2
axe,5.8,603,818,20492,24051,801,8365,0,2
dark_willow,7.75,442,642,15196,16111,877,5597,7,3
elder_titan,1.3,253,345,16308,20070,0,11282,11,2
medusa,3.0,763,706,61855,9699,4264,15526,0,3
enchantress,1.5,293,330,11778,17866,2504,8256,7,2
void_spirit,2.83,457,544,31044,24374,275,8992,1,0
ogre_magi,2.0,489,603,23555,24461,0,6362,0,0
alchemist,22.0,930,791,19972,14419,7830,6395,0,0
storm_spirit,29.0,637,793,34643,13799,4750,6144,2,0
silencer,4.33,335,537,12096,9066,576,4097,9,5
earthshaker,23.0,404,596,15130,4963,792,2449,5,2
batrider,21.0,606,866,15215,7583,272,4913,0,1
dark_willow,1.17,241,367,13020,13581,0,9084,5,0
magnataur,0.67,516,547,8442,16278,0,6886,0,0
skywrath_mage,0.78,249,318,7860,14285,0,6858,9,4
